order_id,product_id,quantity,unit_price,discount_amount
124547,2331.0,7.0,7202.37,0.0
124550,1506.0,2.0,1140.53,0.0
124550,1893.0,6.0,1153.9,0.0
124551,1230.0,6.0,5708.6,0.0
124552,1181.0,3.0,4963.07,0.0
124553,2171.0,8.0,5419.34,0.0
124554,852.0,4.0,10118.85,0.0
124555,335.0,4.0,14982.54,0.0
124556,1884.0,5.0,10297.35,0.0
124558,2269.0,3.0,3873.08,0.0
124559,655.0,5.0,6523.41,0.0
124560,241.0,6.0,10920.13,0.0
124561,1097.0,2.0,3750.52,0.0
124562,1098.0,5.0,3807.76,0.0
124563,1934.0,7.0,1581.3,0.0
124563,1935.0,3.0,1644.5,0.0
124565,2254.0,7.0,724.91,0.0
124567,599.0,4.0,10691.89,0.0
124570,1259.0,5.0,8216.22,0.0
124571,417.0,5.0,12535.4,0.0
124572,2205.0,6.0,1727.3,0.0
124574,1606.0,7.0,2041.66,0.0
124576,417.0,2.0,12625.85,0.0
124577,316.0,4.0,12225.27,0.0
124579,2359.0,7.0,5261.93,0.0
124580,2277.0,2.0,3413.41,0.0
124581,2373.0,1.0,7213.31,0.0
124582,1086.0,7.0,1123.1,0.0
124583,1085.0,8.0,1122.15,0.0
124584,901.0,7.0,10981.61,0.0
124587,2239.0,2.0,1523.42,0.0
124588,1174.0,5.0,7163.99,0.0
124589,22.0,7.0,1356.53,0.0
124590,1870.0,7.0,1325.76,0.0
124591,686.0,3.0,2199.21,0.0
124591,192.0,3.0,2244.62,0.0
124592,1873.0,3.0,9992.89,0.0
124593,2043.0,5.0,10397.08,0.0
124594,1173.0,6.0,6014.2,0.0
124595,1220.0,8.0,11035.81,0.0
124596,1926.0,8.0,1132.61,0.0
124596,1927.0,5.0,1130.1,0.0
124597,328.0,1.0,11341.3,0.0
124599,2180.0,6.0,5048.68,0.0
124600,1888.0,8.0,6040.53,0.0
124601,1201.0,6.0,7050.49,0.0
124602,1053.0,2.0,3479.33,0.0
124605,2234.0,5.0,804.36,0.0
124606,815.0,6.0,11998.14,0.0
124607,165.0,4.0,11365.08,0.0
124608,2238.0,6.0,1518.48,0.0
124608,2239.0,3.0,1494.57,0.0
124609,601.0,7.0,4430.7,0.0
124610,1764.0,5.0,4335.22,0.0
124611,1888.0,6.0,6156.45,0.0
124612,2396.0,5.0,1163.31,0.0
124613,780.0,7.0,3764.03,0.0
124614,756.0,6.0,3800.9,0.0
124615,241.0,8.0,10542.75,0.0
124616,2286.0,3.0,8935.74,0.0
124617,1786.0,7.0,6275.69,0.0
124618,1065.0,4.0,3674.7,0.0
124618,1066.0,4.0,3692.1,0.0
124619,1114.0,2.0,2128.65,0.0
124620,1888.0,4.0,6318.48,0.0
124621,2033.0,8.0,10846.21,0.0
124622,1888.0,3.0,6127.31,0.0
124623,2099.0,1.0,4987.37,0.0
124624,1888.0,6.0,6087.48,0.0
124625,417.0,6.0,12580.19,0.0
124626,2022.0,7.0,2948.17,0.0
124627,165.0,6.0,11231.59,0.0
124628,1867.0,1.0,1198.95,0.0
124629,2239.0,3.0,4123.95,0.0
124630,2234.0,3.0,836.38,0.0
124630,2235.0,5.0,790.42,0.0
124631,1053.0,6.0,3619.99,0.0
124633,1834.0,5.0,3722.11,0.0
124634,1181.0,8.0,5061.34,0.0
124635,1470.0,6.0,10967.79,0.0
124636,1916.0,5.0,7623.71,0.0
124637,1306.0,1.0,17821.24,0.0
124639,272.0,7.0,11068.28,0.0
124640,1097.0,5.0,3795.73,0.0
124642,2033.0,6.0,11434.46,0.0
124643,2164.0,8.0,4561.6,0.0
124644,1915.0,5.0,5769.27,0.0
124645,1522.0,1.0,705.82,0.0
124647,1046.0,1.0,10512.93,0.0
124648,1764.0,3.0,4452.74,0.0
124649,601.0,3.0,4315.71,0.0
124650,1092.0,7.0,3915.9,0.0
124651,1520.0,6.0,5842.92,0.0
124654,1259.0,8.0,8278.69,0.0
124655,417.0,6.0,12673.58,0.0
124656,1143.0,4.0,6549.97,0.0
124657,1005.0,1.0,1439.79,0.0
124658,1226.0,8.0,6508.79,0.0
124659,1201.0,1.0,6863.73,0.0
124660,2254.0,5.0,716.19,0.0
124660,2255.0,3.0,711.17,0.0
124661,2269.0,4.0,3869.84,0.0
124663,777.0,4.0,3937.7,0.0
124665,2307.0,5.0,4518.63,0.0
124666,1066.0,2.0,3780.38,0.0
124667,1065.0,7.0,3664.94,0.0
124668,1391.0,2.0,2075.68,0.0
124668,1392.0,8.0,2074.92,0.0
124670,1697.0,1.0,1910.25,0.0
124671,316.0,3.0,12202.87,0.0
124673,2036.0,8.0,8285.43,0.0
124674,1685.0,6.0,11259.25,0.0
124676,2252.0,1.0,1699.42,0.0
124678,1092.0,1.0,3868.45,0.0
124680,1539.0,7.0,821.86,0.0
124680,797.0,4.0,811.16,0.0
124681,2243.0,4.0,11053.87,0.0
124682,1123.0,2.0,3073.72,0.0
124683,22.0,5.0,1311.73,0.0
124683,1870.0,4.0,1391.65,0.0
124684,1870.0,1.0,1363.42,0.0
124687,1518.0,7.0,10833.93,0.0
124688,2380.0,3.0,3785.97,0.0
124689,470.0,5.0,8854.29,0.0
124690,2277.0,7.0,3271.82,0.0
124691,2043.0,6.0,10542.57,0.0
124693,1539.0,2.0,832.42,0.0
124694,655.0,3.0,3081.13,0.0
124695,1097.0,7.0,3885.62,0.0
124695,1098.0,8.0,3613.91,0.0
124697,227.0,6.0,692.82,0.0
124697,1522.0,1.0,688.91,0.0
124698,1862.0,1.0,1029.69,0.0
124699,2091.0,3.0,1018.72,0.0
124700,777.0,4.0,3935.74,0.0
124700,35.0,4.0,3865.04,0.0
124702,227.0,7.0,690.8,0.0
124702,1522.0,7.0,689.79,0.0
124703,1518.0,1.0,10755.34,0.0
124705,1554.0,6.0,6744.11,0.0
124706,2053.0,8.0,4031.7,0.0
124707,1862.0,5.0,2690.15,0.0
124708,140.0,4.0,920.09,0.0
124708,515.0,2.0,862.44,0.0
124711,1768.0,8.0,11149.93,0.0
124712,601.0,2.0,4358.34,0.0
124712,1520.0,3.0,5641.24,0.0
124713,1764.0,5.0,4352.9,0.0
124714,1498.0,6.0,1967.9,0.0
124715,1697.0,2.0,1932.01,0.0
124716,797.0,8.0,809.47,0.0
124717,1539.0,2.0,821.26,0.0
124718,453.0,1.0,8161.49,0.0
124719,2188.0,6.0,3133.01,0.0
124719,2058.0,3.0,2919.35,0.0
124721,2053.0,3.0,4002.31,0.0
124722,601.0,6.0,4342.28,0.0
124723,1764.0,1.0,4497.81,0.0
124724,49.0,5.0,9825.63,0.0
124725,1862.0,8.0,1017.0,0.0
124726,2091.0,3.0,1046.77,0.0
124727,1506.0,4.0,1160.52,0.0
124727,1893.0,4.0,1108.48,0.0
124728,2269.0,8.0,3912.7,0.0
124729,2396.0,1.0,1186.44,0.0
124730,2056.0,5.0,4090.97,0.0
124731,2219.0,3.0,1778.19,0.0
124732,2218.0,8.0,1807.74,0.0
124733,1288.0,7.0,6803.56,0.0
124734,328.0,5.0,11221.72,0.0
124735,1057.0,3.0,1564.13,0.0
124735,1058.0,4.0,1600.7,0.0
124736,655.0,4.0,3040.6,0.0
124737,1888.0,6.0,6125.84,0.0
124738,1873.0,1.0,9952.22,0.0
124739,1667.0,4.0,9505.63,0.0
124740,901.0,6.0,11445.87,0.0
124741,2331.0,1.0,7538.59,0.0
124742,1888.0,2.0,6069.69,0.0
124744,780.0,7.0,3747.36,0.0
124745,1794.0,5.0,10919.71,0.0
124746,1061.0,8.0,1800.62,0.0
124746,1062.0,5.0,1895.92,0.0
124747,241.0,2.0,11051.52,0.0
124749,1097.0,5.0,3788.01,0.0
124750,1098.0,2.0,3767.18,0.0
124751,2210.0,5.0,4152.91,0.0
124752,1201.0,7.0,7066.84,0.0
124753,1215.0,3.0,4265.63,0.0
124754,2082.0,8.0,4122.57,0.0
124757,599.0,5.0,10883.92,0.0
124758,2377.0,4.0,5684.82,0.0
124760,241.0,8.0,11272.86,0.0
124761,140.0,3.0,859.84,0.0
124761,515.0,3.0,902.52,0.0
124762,1628.0,5.0,6422.42,0.0
124763,1888.0,2.0,6203.22,0.0
124764,1766.0,2.0,9723.24,0.0
124765,2327.0,1.0,7311.77,0.0
124766,1506.0,2.0,1160.16,0.0
124766,1893.0,4.0,1170.58,0.0
124767,2355.0,8.0,7250.54,0.0
124768,1517.0,8.0,9758.84,0.0
124769,1062.0,3.0,1794.11,0.0
124770,1061.0,4.0,1807.04,0.0
124773,901.0,7.0,10844.21,0.0
124776,2359.0,7.0,5330.13,0.0
124779,2255.0,1.0,746.94,0.0
124780,1915.0,3.0,6033.32,0.0
124781,2214.0,1.0,4401.53,0.0
124782,2215.0,3.0,4428.56,0.0
124783,841.0,1.0,5873.35,0.0
124784,2157.0,7.0,5433.21,0.0
124785,241.0,5.0,11070.59,0.0
124786,1155.0,4.0,5701.18,0.0
124787,2396.0,2.0,1192.9,0.0
124788,2373.0,6.0,7275.5,0.0
124789,2310.0,5.0,3941.64,0.0
124790,328.0,5.0,11041.88,0.0
124791,2310.0,1.0,4000.84,0.0
124793,417.0,7.0,12700.77,0.0
124794,2142.0,3.0,9095.97,0.0
124796,1539.0,3.0,827.47,0.0
124796,797.0,5.0,840.43,0.0
124797,1085.0,1.0,1117.43,0.0
124797,1086.0,3.0,1108.42,0.0
124798,2243.0,6.0,10870.26,0.0
124800,2355.0,3.0,7429.02,0.0
124801,1009.0,2.0,1430.43,0.0
124802,1888.0,6.0,6167.79,0.0
124804,1146.0,8.0,8914.21,0.0
124805,2354.0,2.0,4466.28,0.0
124806,1606.0,3.0,2047.89,0.0
124807,1092.0,8.0,3946.41,0.0
124808,64.0,2.0,7924.59,0.0
124809,2385.0,3.0,5338.63,0.0
124811,2400.0,5.0,1090.08,0.0
124814,2280.0,2.0,1911.14,0.0
124816,1764.0,8.0,4400.39,0.0
124816,601.0,1.0,4356.25,0.0
124817,328.0,7.0,11490.55,0.0
124818,1470.0,8.0,11091.47,0.0
124820,1522.0,1.0,698.52,0.0
124822,241.0,3.0,11089.08,0.0
124826,2091.0,8.0,1004.87,0.0
124830,1685.0,8.0,11406.82,0.0
124831,841.0,1.0,5726.79,0.0
124832,1697.0,3.0,1910.95,0.0
124833,1498.0,8.0,1906.87,0.0
124834,1146.0,5.0,9031.9,0.0
124835,165.0,8.0,11139.94,0.0
124836,1191.0,6.0,3141.92,0.0
124837,2396.0,1.0,1214.96,0.0
124837,2400.0,7.0,1148.98,0.0
124838,2354.0,6.0,4483.64,0.0
124839,597.0,3.0,9971.03,0.0
124840,227.0,2.0,706.62,0.0
124840,1522.0,8.0,690.6,0.0
124841,841.0,6.0,5945.39,0.0
124842,272.0,4.0,11219.44,0.0
124844,1139.0,3.0,8326.03,0.0
124847,1513.0,3.0,13288.66,0.0
124848,841.0,7.0,5794.9,0.0
124849,2253.0,5.0,1613.53,0.0
124850,2252.0,3.0,1613.16,0.0
124851,1053.0,7.0,10942.92,0.0
124852,2388.0,4.0,3895.48,0.0
124856,1697.0,3.0,1975.13,0.0
124857,1498.0,2.0,1905.77,0.0
124858,1764.0,6.0,4426.72,0.0
124859,601.0,3.0,4406.16,0.0
124861,272.0,8.0,10903.57,0.0
124862,1539.0,8.0,819.62,0.0
124862,797.0,7.0,780.71,0.0
124863,503.0,8.0,14716.23,0.0
124864,2286.0,8.0,8893.08,0.0
124866,1764.0,7.0,4332.46,0.0
124866,601.0,7.0,4373.88,0.0
124868,2226.0,5.0,4991.38,0.0
124870,2171.0,3.0,5203.36,0.0
124871,503.0,5.0,14507.56,0.0
124872,2055.0,6.0,7150.89,0.0
124873,2396.0,7.0,1137.57,0.0
124874,2396.0,8.0,1215.28,0.0
124875,386.0,3.0,10958.33,0.0
124876,841.0,5.0,5888.86,0.0
124877,1982.0,2.0,3949.36,0.0
124878,2159.0,6.0,5402.05,0.0
124879,601.0,1.0,4272.74,0.0
124881,2269.0,6.0,3791.59,0.0
124882,1539.0,3.0,836.0,0.0
124884,1522.0,7.0,724.95,0.0
124885,227.0,7.0,712.93,0.0
124886,2387.0,2.0,6243.68,0.0
124887,2280.0,5.0,2021.46,0.0
124889,655.0,7.0,3053.85,0.0
124890,2050.0,6.0,6191.68,0.0
124891,1990.0,4.0,3175.53,0.0
124892,1888.0,7.0,6291.93,0.0
124893,2269.0,5.0,3890.3,0.0
124894,1539.0,5.0,833.8,0.0
124895,797.0,1.0,782.84,0.0
124896,1818.0,7.0,2518.25,0.0
124899,1062.0,3.0,6687.12,0.0
124901,1539.0,8.0,793.46,0.0
124901,797.0,5.0,808.81,0.0
124902,2138.0,3.0,5283.25,0.0
124903,599.0,4.0,10427.16,0.0
124904,1014.0,3.0,9208.3,0.0
124905,1470.0,4.0,10958.79,0.0
124907,140.0,1.0,888.29,0.0
124908,515.0,5.0,838.94,0.0
124909,1912.0,7.0,10171.63,0.0
124912,901.0,2.0,11113.85,0.0
124913,1975.0,2.0,694.99,0.0
124914,1974.0,6.0,681.15,0.0
124915,1506.0,5.0,1144.9,0.0
124915,1893.0,6.0,1167.07,0.0
124916,1537.0,6.0,5088.57,0.0
124917,1687.0,2.0,9687.51,0.0
124918,901.0,8.0,10904.98,0.0
124921,2125.0,6.0,6228.79,0.0
124922,1513.0,2.0,13027.11,0.0
124925,343.0,4.0,12655.14,0.0
124927,1606.0,6.0,2080.6,0.0
124928,2210.0,3.0,4192.11,0.0
124929,1960.0,4.0,5738.75,0.0
124930,1006.0,1.0,1159.53,0.0
124931,1888.0,6.0,6192.33,0.0
124932,1884.0,6.0,10612.34,0.0
124933,599.0,6.0,10484.03,0.0
124934,841.0,5.0,6104.76,0.0
124935,1259.0,7.0,8220.54,0.0
124936,1916.0,3.0,7753.86,0.0
124937,1685.0,4.0,11167.72,0.0
124938,1687.0,1.0,9717.21,0.0
124940,22.0,7.0,1362.36,0.0
124940,1870.0,6.0,1297.27,0.0
124942,841.0,8.0,5818.93,0.0
124943,192.0,7.0,2278.15,0.0
124944,686.0,8.0,2334.81,0.0
124946,2310.0,8.0,3887.96,0.0
124947,797.0,3.0,804.24,0.0
124948,1539.0,6.0,819.53,0.0
124949,1988.0,7.0,10521.27,0.0
124950,780.0,2.0,3797.99,0.0
124951,756.0,7.0,3835.96,0.0
124952,1539.0,2.0,808.63,0.0
124952,797.0,4.0,808.46,0.0
124953,140.0,3.0,878.89,0.0
124954,515.0,1.0,911.96,0.0
124955,599.0,7.0,10357.34,0.0
124956,165.0,2.0,11396.6,0.0
124957,1934.0,8.0,10568.34,0.0
124958,1884.0,3.0,10658.44,0.0
124959,27.0,3.0,4546.43,0.0
124960,901.0,6.0,10636.63,0.0
124961,1836.0,2.0,1719.87,0.0
124963,27.0,3.0,4724.35,0.0
124964,1259.0,8.0,8163.61,0.0
124966,328.0,5.0,11262.31,0.0
124967,1888.0,3.0,6044.55,0.0
124968,1867.0,1.0,1206.05,0.0
124969,894.0,5.0,14478.37,0.0
124970,599.0,7.0,10671.02,0.0
124971,353.0,1.0,11819.9,0.0
124973,1888.0,2.0,5975.32,0.0
124974,1628.0,6.0,5951.53,0.0
124975,343.0,2.0,12532.34,0.0
124976,1539.0,6.0,815.53,0.0
124977,797.0,7.0,806.33,0.0
124978,1539.0,3.0,792.69,0.0
124978,797.0,3.0,792.75,0.0
124980,1685.0,2.0,10786.41,0.0
124981,1834.0,4.0,3808.54,0.0
124982,2051.0,2.0,7449.66,0.0
124985,686.0,7.0,2196.06,0.0
124985,192.0,5.0,2192.77,0.0
124987,1539.0,1.0,796.23,0.0
124987,797.0,4.0,816.53,0.0
124989,27.0,2.0,4671.62,0.0
124991,1807.0,2.0,2135.44,0.0
124992,241.0,1.0,10626.3,0.0
124993,1818.0,8.0,2455.44,0.0
124994,1009.0,8.0,1354.87,0.0
124995,165.0,4.0,10973.98,0.0
124997,192.0,2.0,2277.59,0.0
124998,686.0,4.0,2219.17,0.0
124999,2376.0,5.0,8701.22,0.0
125000,2284.0,4.0,3763.59,0.0
125002,2223.0,7.0,2774.05,0.0
125003,2359.0,3.0,5466.35,0.0
125005,2284.0,4.0,3948.91,0.0
125006,2332.0,6.0,5598.27,0.0
125007,1781.0,3.0,7189.96,0.0
125009,2354.0,6.0,4260.29,0.0
125010,2352.0,2.0,4397.38,0.0
125011,2343.0,6.0,5545.66,0.0
125012,2396.0,1.0,1165.09,0.0
125014,2234.0,3.0,810.8,0.0
125014,2235.0,4.0,784.46,0.0
125016,2275.0,2.0,4559.07,0.0
125017,2343.0,7.0,5632.36,0.0
125018,599.0,7.0,10845.76,0.0
125019,2071.0,5.0,4179.56,0.0
125020,2036.0,3.0,8514.99,0.0
125021,638.0,2.0,11305.89,0.0
125024,417.0,5.0,12934.5,0.0
125025,2250.0,4.0,1505.3,0.0
125025,2251.0,3.0,1504.34,0.0
125026,1974.0,3.0,675.74,0.0
125026,1975.0,2.0,669.15,0.0
125027,1181.0,7.0,4940.29,0.0
125028,2396.0,1.0,1174.14,0.0
125030,140.0,3.0,874.2,0.0
125031,515.0,1.0,867.73,0.0
125032,1061.0,3.0,1822.43,0.0
125032,1062.0,1.0,1759.57,0.0
125033,1014.0,1.0,8990.33,0.0
125035,1470.0,7.0,11055.64,0.0
125036,916.0,2.0,4825.75,0.0
125037,1097.0,8.0,3663.68,0.0
125037,1098.0,7.0,3690.72,0.0
125038,1909.0,8.0,2491.29,0.0
125039,1097.0,5.0,3717.17,0.0
125039,1098.0,2.0,3714.26,0.0
125040,1470.0,5.0,11357.05,0.0
125041,599.0,4.0,10979.64,0.0
125042,2254.0,3.0,723.22,0.0
125042,2255.0,8.0,722.08,0.0
125043,1697.0,1.0,1883.06,0.0
125043,1498.0,2.0,1882.49,0.0
125045,601.0,2.0,4397.86,0.0
125046,1888.0,3.0,5766.04,0.0
125047,1044.0,1.0,3442.92,0.0
125048,1711.0,1.0,17190.92,0.0
125049,1220.0,5.0,11201.84,0.0
125051,1053.0,4.0,3468.1,0.0
125053,2255.0,7.0,714.33,0.0
125054,2204.0,4.0,1715.0,0.0
125054,2205.0,3.0,1841.35,0.0
125055,2218.0,4.0,1791.71,0.0
125055,2219.0,4.0,1865.46,0.0
125056,2269.0,6.0,3995.81,0.0
125057,1506.0,7.0,1156.51,0.0
125057,1893.0,1.0,1151.2,0.0
125059,2388.0,4.0,3802.44,0.0
125061,2064.0,7.0,6461.7,0.0
125064,1230.0,7.0,5907.39,0.0
125065,1092.0,3.0,3865.21,0.0
125066,2353.0,6.0,5327.35,0.0
125067,1888.0,2.0,6038.4,0.0
125069,2045.0,3.0,5567.97,0.0
125070,2131.0,6.0,15219.05,0.0
125071,901.0,6.0,11001.38,0.0
125072,1964.0,7.0,1044.31,0.0
125072,1965.0,5.0,1086.6,0.0
125073,1540.0,1.0,6669.04,0.0
125074,1888.0,3.0,6308.06,0.0
125076,2005.0,7.0,3864.27,0.0
125078,1391.0,6.0,2111.14,0.0
125078,1392.0,7.0,1989.86,0.0
125079,852.0,7.0,9425.9,0.0
125080,2033.0,7.0,11222.17,0.0
125081,1696.0,5.0,11411.88,0.0
125082,2199.0,4.0,2358.42,0.0
125084,328.0,5.0,11163.39,0.0
125085,1963.0,5.0,1790.46,0.0
125086,1962.0,1.0,1784.03,0.0
125088,1888.0,2.0,6079.06,0.0
125090,2070.0,8.0,6186.35,0.0
125092,2054.0,5.0,7172.11,0.0
125094,1847.0,1.0,1564.69,0.0
125095,2210.0,6.0,4266.96,0.0
125097,1288.0,5.0,6560.4,0.0
125099,1392.0,2.0,2105.5,0.0
125100,2353.0,6.0,5133.74,0.0
125101,1964.0,1.0,1059.64,0.0
125101,1965.0,2.0,1081.0,0.0
125102,1203.0,5.0,3894.08,0.0
125103,1226.0,8.0,7010.91,0.0
125105,1083.0,2.0,5240.61,0.0
125106,2074.0,8.0,4037.05,0.0
125107,1862.0,4.0,1031.0,0.0
125107,2091.0,6.0,994.54,0.0
125108,1974.0,5.0,680.27,0.0
125109,1975.0,3.0,690.75,0.0
125110,1098.0,2.0,3759.21,0.0
125111,1097.0,3.0,3749.37,0.0
125112,599.0,7.0,11108.59,0.0
125113,1988.0,4.0,10040.62,0.0
125114,2215.0,6.0,4429.77,0.0
125116,1086.0,3.0,1135.17,0.0
125117,1085.0,2.0,1159.65,0.0
125119,1628.0,4.0,6046.47,0.0
125120,820.0,1.0,5361.33,0.0
125121,2138.0,1.0,5477.71,0.0
125122,2375.0,3.0,8434.18,0.0
125123,901.0,8.0,11385.25,0.0
125124,328.0,7.0,11623.86,0.0
125125,2210.0,5.0,4327.26,0.0
125127,2033.0,4.0,10514.11,0.0
125128,2396.0,8.0,1164.43,0.0
125131,192.0,8.0,2150.32,0.0
125133,140.0,1.0,866.11,0.0
125134,515.0,2.0,903.82,0.0
125137,328.0,3.0,11471.03,0.0
125139,2212.0,7.0,1091.03,0.0
125140,2275.0,3.0,4532.98,0.0
125141,1628.0,2.0,6110.58,0.0
125142,1893.0,5.0,1095.12,0.0
125144,1489.0,1.0,3105.82,0.0
125145,1490.0,4.0,3278.43,0.0
125147,1888.0,1.0,6056.39,0.0
125148,805.0,3.0,11366.02,0.0
125149,2219.0,7.0,1755.92,0.0
125150,2218.0,6.0,1773.13,0.0
125151,27.0,3.0,4789.2,0.0
125152,2212.0,2.0,1098.68,0.0
125152,2213.0,6.0,1112.46,0.0
125155,1209.0,2.0,10437.51,0.0
125156,1965.0,8.0,1042.41,0.0
125157,1964.0,4.0,1084.91,0.0
125158,2047.0,4.0,4413.86,0.0
125159,343.0,6.0,12364.06,0.0
125160,2269.0,5.0,3872.25,0.0
125162,1414.0,2.0,4730.27,0.0
125163,1413.0,2.0,4705.2,0.0
125166,22.0,6.0,1378.79,0.0
125166,1870.0,8.0,1334.19,0.0
125167,27.0,2.0,4706.81,0.0
125171,1014.0,5.0,8857.72,0.0
125172,1123.0,7.0,3062.78,0.0
125173,686.0,6.0,2112.93,0.0
125173,192.0,1.0,2173.98,0.0
125174,2054.0,5.0,7239.63,0.0
125175,2171.0,5.0,5602.88,0.0
125176,2055.0,2.0,7258.39,0.0
125177,2071.0,8.0,4216.7,0.0
125178,686.0,4.0,2202.09,0.0
125179,192.0,1.0,2216.29,0.0
125180,1392.0,4.0,2029.27,0.0
125184,1554.0,8.0,6639.7,0.0
125185,2388.0,7.0,3976.72,0.0
125186,2016.0,7.0,3915.94,0.0
125187,2359.0,7.0,5320.49,0.0
125188,2270.0,7.0,3812.9,0.0
125190,1201.0,2.0,6781.09,0.0
125191,1188.0,6.0,5761.84,0.0
125192,1834.0,7.0,3743.83,0.0
125194,1974.0,1.0,699.4,0.0
125194,1975.0,4.0,698.81,0.0
125196,901.0,2.0,10915.74,0.0
125197,1155.0,4.0,6036.45,0.0
125198,1990.0,3.0,3112.9,0.0
125199,1201.0,3.0,6898.52,0.0
125200,2269.0,5.0,3801.42,0.0
125201,1413.0,8.0,4754.78,0.0
125201,1414.0,3.0,4680.36,0.0
125202,1413.0,3.0,4805.25,0.0
125203,1414.0,2.0,4632.31,0.0
125204,1870.0,6.0,1368.3,0.0
125205,22.0,3.0,1325.86,0.0
125208,1975.0,5.0,711.72,0.0
125209,1974.0,3.0,675.44,0.0
125210,272.0,4.0,10827.83,0.0
125211,1114.0,6.0,2076.66,0.0
125212,780.0,1.0,3709.77,0.0
125213,756.0,1.0,3713.07,0.0
125214,901.0,5.0,11252.7,0.0
125215,1764.0,6.0,4300.72,0.0
125216,601.0,5.0,4309.65,0.0
125218,1628.0,3.0,6116.96,0.0
125220,2269.0,4.0,3869.3,0.0
125221,1417.0,7.0,3709.78,0.0
125221,1418.0,6.0,3682.04,0.0
125222,1425.0,6.0,3612.35,0.0
125222,1426.0,1.0,3593.33,0.0
125223,2388.0,5.0,3750.0,0.0
125224,1155.0,3.0,5855.01,0.0
125225,1984.0,6.0,2278.4,0.0
125226,1540.0,3.0,4479.77,0.0
125227,1539.0,2.0,4626.77,0.0
125229,1697.0,5.0,1879.85,0.0
125229,1498.0,7.0,1964.97,0.0
125231,2265.0,7.0,3851.41,0.0
125232,1539.0,2.0,809.53,0.0
125233,797.0,3.0,800.02,0.0
125234,1987.0,5.0,1967.19,0.0
125236,2269.0,3.0,3937.41,0.0
125238,1606.0,3.0,2104.63,0.0
125240,686.0,1.0,2222.49,0.0
125240,192.0,8.0,2195.86,0.0
125241,1046.0,5.0,10438.8,0.0
125242,1540.0,6.0,4569.36,0.0
125243,1539.0,7.0,4356.61,0.0
125244,1916.0,4.0,7624.25,0.0
125245,1085.0,2.0,1125.24,0.0
125245,1086.0,8.0,1136.91,0.0
125247,1539.0,8.0,820.37,0.0
125247,797.0,8.0,820.17,0.0
125250,1579.0,7.0,5571.62,0.0
125252,1003.0,3.0,1072.67,0.0
125253,1425.0,1.0,3669.06,0.0
125254,1426.0,3.0,3680.71,0.0
125258,1444.0,4.0,1319.29,0.0
125259,1443.0,7.0,1389.69,0.0
125262,1764.0,4.0,4407.32,0.0
125262,601.0,1.0,4464.23,0.0
125264,1085.0,5.0,1149.76,0.0
125265,1086.0,1.0,1156.59,0.0
125266,1120.0,2.0,2280.94,0.0
125267,2054.0,1.0,7012.04,0.0
125268,2255.0,6.0,704.68,0.0
125269,2254.0,3.0,694.88,0.0
125271,2056.0,1.0,3940.26,0.0
125272,2284.0,5.0,3896.34,0.0
125273,2043.0,6.0,11188.59,0.0
125274,1139.0,5.0,8437.02,0.0
125275,343.0,8.0,12645.06,0.0
125276,1065.0,6.0,3587.23,0.0
125277,1066.0,3.0,3666.55,0.0
125278,140.0,7.0,913.11,0.0
125278,515.0,8.0,895.06,0.0
125279,1086.0,8.0,1164.41,0.0
125280,1085.0,3.0,1142.16,0.0
125281,1517.0,2.0,2289.32,0.0
125282,1518.0,2.0,2336.26,0.0
125283,1687.0,1.0,9793.31,0.0
125285,1226.0,7.0,6801.49,0.0
125286,1782.0,5.0,11682.73,0.0
125287,1229.0,8.0,3213.42,0.0
125288,2098.0,2.0,3634.7,0.0
125289,2210.0,6.0,4178.85,0.0
125291,1539.0,5.0,835.39,0.0
125292,797.0,8.0,807.64,0.0
125293,2243.0,3.0,11383.8,0.0
125294,1991.0,7.0,3720.97,0.0
125296,1975.0,4.0,676.34,0.0
125297,111.0,4.0,11884.06,0.0
125298,2255.0,7.0,722.45,0.0
125299,2254.0,1.0,705.32,0.0
125300,2396.0,1.0,1169.17,0.0
125301,2238.0,1.0,1503.04,0.0
125301,2239.0,3.0,1479.86,0.0
125302,2212.0,5.0,1077.4,0.0
125302,2213.0,3.0,1096.96,0.0
125303,27.0,1.0,4603.1,0.0
125304,901.0,2.0,11017.29,0.0
125308,428.0,5.0,16507.33,0.0
125309,2033.0,2.0,11019.2,0.0
125310,2213.0,5.0,1057.54,0.0
125313,241.0,5.0,10686.82,0.0
125314,597.0,7.0,9905.37,0.0
125315,2331.0,2.0,7484.36,0.0
125316,2377.0,4.0,5350.91,0.0
125322,1870.0,3.0,1358.96,0.0
125323,901.0,5.0,11242.32,0.0
125324,1097.0,2.0,3688.27,0.0
125325,1098.0,5.0,3737.02,0.0
125327,1893.0,4.0,1176.21,0.0
125328,1506.0,5.0,1168.12,0.0
125329,417.0,7.0,12787.21,0.0
125330,1696.0,1.0,11319.87,0.0
125333,1085.0,1.0,1138.06,0.0
125334,2099.0,8.0,4994.32,0.0
125336,2376.0,5.0,8405.23,0.0
125337,2310.0,4.0,3998.07,0.0
125339,2171.0,1.0,5467.6,0.0
125340,2388.0,4.0,3981.96,0.0
125341,417.0,6.0,12621.5,0.0
125343,2396.0,6.0,1193.72,0.0
125344,2354.0,1.0,4239.24,0.0
125345,2396.0,5.0,1192.99,0.0
125346,2121.0,3.0,7624.32,0.0
125347,2269.0,8.0,3867.98,0.0
125348,2396.0,4.0,1142.72,0.0
