order_id,product_id,promo_id,promo_id_2
158660,1818,PROMO-0007,
158661,2400,PROMO-0007,
158662,2275,PROMO-0007,
158664,2352,PROMO-0007,
158667,792,PROMO-0007,
158668,791,PROMO-0007,
158670,792,PROMO-0007,
158671,2331,PROMO-0007,
158672,792,PROMO-0007,
158673,791,PROMO-0007,
158674,826,PROMO-0007,
158675,2053,PROMO-0007,
158676,733,PROMO-0007,
158676,734,PROMO-0007,
158677,1924,PROMO-0007,
158680,2056,PROMO-0007,
158681,734,PROMO-0007,
158683,2204,PROMO-0007,
158684,2205,PROMO-0007,
158686,2352,PROMO-0007,
158687,966,PROMO-0007,
158688,1120,PROMO-0007,
158689,2213,PROMO-0007,
158692,572,PROMO-0007,
158693,2334,PROMO-0007,
158695,94,PROMO-0007,
158696,2192,PROMO-0007,
158697,467,PROMO-0007,
158698,467,PROMO-0007,
158700,1143,PROMO-0007,
158701,1991,PROMO-0007,
158702,792,PROMO-0007,
158703,791,PROMO-0007,
158704,797,PROMO-0007,
158705,2056,PROMO-0007,
158707,2359,PROMO-0007,
158708,993,PROMO-0007,
158710,2354,PROMO-0007,
158711,551,PROMO-0007,
158713,2112,PROMO-0007,
158714,797,PROMO-0007,
158715,797,PROMO-0007,
158716,2355,PROMO-0007,
158717,761,PROMO-0007,
158717,762,PROMO-0007,
158719,795,PROMO-0007,
158719,796,PROMO-0007,
158720,795,PROMO-0007,
158720,796,PROMO-0007,
158721,780,PROMO-0007,
158723,826,PROMO-0007,
158724,1775,PROMO-0007,
158725,1964,PROMO-0007,
158725,1965,PROMO-0007,
158726,993,PROMO-0007,
158728,2214,PROMO-0007,
158729,981,PROMO-0007,
158730,36,PROMO-0007,
158731,551,PROMO-0007,
158732,224,PROMO-0007,
158734,2295,PROMO-0007,
158735,2212,PROMO-0007,
158735,2213,PROMO-0007,
158736,764,PROMO-0007,
158737,763,PROMO-0007,
158738,1058,PROMO-0007,
158739,1057,PROMO-0007,
158740,1165,PROMO-0007,
158741,977,PROMO-0007,
158742,1120,PROMO-0007,
158743,2387,PROMO-0007,
158744,510,PROMO-0007,
158745,964,PROMO-0007,
158746,635,PROMO-0007,
158747,967,PROMO-0007,
158749,1941,PROMO-0007,
158750,1174,PROMO-0007,
158751,2234,PROMO-0007,
158751,2235,PROMO-0007,
158752,993,PROMO-0007,
158754,604,PROMO-0007,
158755,2045,PROMO-0007,
158756,635,PROMO-0007,
158757,1182,PROMO-0007,
158758,1181,PROMO-0007,
158759,675,PROMO-0007,
158760,1139,PROMO-0007,
158761,491,PROMO-0007,
158762,396,PROMO-0007,
158764,1981,PROMO-0007,
158765,2334,PROMO-0007,
158770,647,PROMO-0007,
158771,1974,PROMO-0007,
158772,1975,PROMO-0007,
158773,566,PROMO-0007,
158775,400,PROMO-0007,
158776,763,PROMO-0007,
158777,764,PROMO-0007,
158778,759,PROMO-0007,
158778,760,PROMO-0007,
158779,927,PROMO-0007,
158780,2094,PROMO-0007,
158781,2387,PROMO-0007,
158782,551,PROMO-0007,
158783,1818,PROMO-0007,
158784,1818,PROMO-0007,
158785,1155,PROMO-0007,
158786,2280,PROMO-0007,
158787,791,PROMO-0007,
158787,792,PROMO-0007,
158788,715,PROMO-0007,
158788,716,PROMO-0007,
158790,499,PROMO-0007,
158792,725,PROMO-0007,
158792,726,PROMO-0007,
158793,1093,PROMO-0007,
158796,600,PROMO-0007,
158798,551,PROMO-0007,
158799,396,PROMO-0007,
158800,565,PROMO-0007,
158801,913,PROMO-0007,
158802,432,PROMO-0007,
158803,2218,PROMO-0007,
158804,2219,PROMO-0007,
158805,2331,PROMO-0007,
158806,993,PROMO-0007,
158807,791,PROMO-0007,
158808,792,PROMO-0007,
158809,1231,PROMO-0007,
158810,1182,PROMO-0007,
158812,580,PROMO-0007,
158813,676,PROMO-0007,
158814,927,PROMO-0007,
158816,792,PROMO-0007,
158818,2332,PROMO-0007,
158819,631,PROMO-0007,
158820,758,PROMO-0007,
158821,757,PROMO-0007,
158826,1061,PROMO-0007,
158826,1062,PROMO-0007,
158827,2055,PROMO-0007,
158829,2219,PROMO-0007,
158830,1202,PROMO-0007,
158831,2253,PROMO-0007,
158832,2252,PROMO-0007,
158835,2071,PROMO-0007,
158837,726,PROMO-0007,
158838,725,PROMO-0007,
158839,2074,PROMO-0007,
158840,1116,PROMO-0007,
158842,600,PROMO-0007,
158843,1165,PROMO-0007,
158844,1182,PROMO-0007,
158845,1217,PROMO-0007,
158846,1182,PROMO-0007,
158847,2332,PROMO-0007,
158848,644,PROMO-0007,
158849,551,PROMO-0007,
158850,1217,PROMO-0007,
158851,1215,PROMO-0007,
158852,2045,PROMO-0007,
158853,993,PROMO-0007,
158854,443,PROMO-0007,
158855,676,PROMO-0007,
158856,641,PROMO-0007,
158857,2054,PROMO-0007,
158859,647,PROMO-0007,
158861,2045,PROMO-0007,
158862,993,PROMO-0007,
158863,2081,PROMO-0007,
158864,793,PROMO-0007,
158864,794,PROMO-0007,
158865,2269,PROMO-0007,
158866,2269,PROMO-0007,
158869,2055,PROMO-0007,
158870,819,PROMO-0007,
158871,826,PROMO-0007,
158876,2343,PROMO-0007,
158877,826,PROMO-0007,
158878,981,PROMO-0007,
158880,990,PROMO-0007,
158881,689,PROMO-0007,
158882,2250,PROMO-0007,
158883,2251,PROMO-0007,
158884,826,PROMO-0007,
158885,794,PROMO-0007,
158886,793,PROMO-0007,
158887,551,PROMO-0007,
158888,2056,PROMO-0007,
158889,443,PROMO-0007,
158890,475,PROMO-0007,
158891,644,PROMO-0007,
158892,2218,PROMO-0007,
158892,2219,PROMO-0007,
158893,1081,PROMO-0007,
158893,1082,PROMO-0007,
158894,2045,PROMO-0007,
158895,396,PROMO-0007,
158896,791,PROMO-0007,
158896,792,PROMO-0007,
158897,2331,PROMO-0007,
158898,1120,PROMO-0007,
158899,826,PROMO-0007,
158901,475,PROMO-0007,
158903,2380,PROMO-0007,
158904,977,PROMO-0007,
158905,826,PROMO-0007,
158906,2212,PROMO-0007,
158906,2213,PROMO-0007,
158907,635,PROMO-0007,
158908,966,PROMO-0007,
158909,1117,PROMO-0007,
158910,2054,PROMO-0007,
158911,2055,PROMO-0007,
158912,759,PROMO-0007,
158913,760,PROMO-0007,
158915,1045,PROMO-0007,
158916,1085,PROMO-0007,
158916,1086,PROMO-0007,
158917,1987,PROMO-0007,
158918,622,PROMO-0007,
158919,966,PROMO-0007,
158920,763,PROMO-0007,
158920,764,PROMO-0007,
158921,1000,PROMO-0007,
158922,979,PROMO-0007,
158923,609,PROMO-0007,
158924,460,PROMO-0007,
158925,1213,PROMO-0007,
158926,1226,PROMO-0007,
158927,1009,PROMO-0007,
158928,1009,PROMO-0007,
158929,1009,PROMO-0007,
158930,792,PROMO-0007,
158930,927,PROMO-0007,
158931,791,PROMO-0007,
158932,2400,PROMO-0007,
158933,2204,PROMO-0007,
158934,2205,PROMO-0007,
158936,2269,PROMO-0007,
158937,491,PROMO-0007,
158939,2388,PROMO-0007,
158940,2079,PROMO-0007,
158941,1143,PROMO-0007,
158942,2396,PROMO-0007,
158943,551,PROMO-0007,
158944,763,PROMO-0007,
158944,764,PROMO-0007,
158945,763,PROMO-0007,
158945,764,PROMO-0007,
158946,763,PROMO-0007,
158946,764,PROMO-0007,
158947,763,PROMO-0007,
158947,764,PROMO-0007,
158949,763,PROMO-0007,
158950,764,PROMO-0007,
158951,763,PROMO-0007,
158951,764,PROMO-0007,
158952,763,PROMO-0007,
158953,763,PROMO-0007,
158953,764,PROMO-0007,
158954,791,PROMO-0007,
158954,792,PROMO-0007,
158955,967,PROMO-0007,
158956,2387,PROMO-0007,
158957,572,PROMO-0007,
158958,2332,PROMO-0007,
158959,733,PROMO-0007,
158959,734,PROMO-0007,
158960,1943,PROMO-0007,
158961,1942,PROMO-0007,
158963,2394,PROMO-0007,
158964,623,PROMO-0007,
158965,414,PROMO-0007,
158966,676,PROMO-0007,
158967,1920,PROMO-0007,
158968,681,PROMO-0007,
158971,1061,PROMO-0007,
158972,1217,PROMO-0007,
158973,635,PROMO-0007,
158974,1045,PROMO-0007,
158975,1045,PROMO-0007,
158976,2223,PROMO-0007,
158977,2222,PROMO-0007,
158978,767,PROMO-0007,
158978,768,PROMO-0007,
158980,604,PROMO-0007,
158981,760,PROMO-0007,
158982,759,PROMO-0007,
158983,491,PROMO-0007,
158984,1017,PROMO-0007,
158986,964,PROMO-0007,
158987,2334,PROMO-0007,
158989,791,PROMO-0007,
158989,792,PROMO-0007,
158990,325,PROMO-0007,
158992,2045,PROMO-0007,
158993,779,PROMO-0007,
158993,780,PROMO-0007,
158994,792,PROMO-0007,
158995,791,PROMO-0007,
158996,1228,PROMO-0007,
158997,1173,PROMO-0007,
158998,1196,PROMO-0007,
158999,609,PROMO-0007,
159000,631,PROMO-0007,
159001,2394,PROMO-0007,
159005,1097,PROMO-0007,
159006,1098,PROMO-0007,
159007,604,PROMO-0007,
159009,2012,PROMO-0007,
159009,2355,PROMO-0007,
159010,954,PROMO-0007,
159011,2352,PROMO-0007,
159012,2376,PROMO-0007,
159016,190,PROMO-0007,
159017,779,PROMO-0007,
159017,780,PROMO-0007,
159018,1181,PROMO-0007,
159019,2331,PROMO-0007,
159020,976,PROMO-0007,
159022,2332,PROMO-0007,
159023,793,PROMO-0007,
159023,794,PROMO-0007,
159025,791,PROMO-0007,
159026,792,PROMO-0007,
159027,2056,PROMO-0007,
159029,2045,PROMO-0007,
159030,2045,PROMO-0007,
159031,1165,PROMO-0007,
159032,475,PROMO-0007,
159035,1053,PROMO-0007,
159036,551,PROMO-0007,
159037,793,PROMO-0007,
159038,794,PROMO-0007,
159039,2222,PROMO-0007,
159039,2223,PROMO-0007,
159040,761,PROMO-0007,
159040,762,PROMO-0007,
159041,761,PROMO-0007,
159044,763,PROMO-0007,
159045,551,PROMO-0007,
159046,927,PROMO-0007,
159048,2099,PROMO-0007,
159049,103,PROMO-0007,
159050,103,PROMO-0007,
159051,4,PROMO-0007,
159053,702,PROMO-0007,
159054,1181,PROMO-0007,
159056,609,PROMO-0007,
159057,2275,PROMO-0007,
159058,1884,PROMO-0007,
159059,927,PROMO-0007,
159060,733,PROMO-0007,
159060,734,PROMO-0007,
159061,604,PROMO-0007,
159061,762,PROMO-0007,
159062,761,PROMO-0007,
159063,1962,PROMO-0007,
159064,1963,PROMO-0007,
159065,2071,PROMO-0007,
159066,779,PROMO-0007,
159066,780,PROMO-0007,
159067,1123,PROMO-0007,
159069,2354,PROMO-0007,
159071,780,PROMO-0007,
159072,779,PROMO-0007,
159073,763,PROMO-0007,
159073,764,PROMO-0007,
159074,600,PROMO-0007,
159075,2269,PROMO-0007,
159076,763,PROMO-0007,
159076,764,PROMO-0007,
159077,2252,PROMO-0007,
159077,2253,PROMO-0007,
159079,760,PROMO-0007,
159079,989,PROMO-0007,
159080,759,PROMO-0007,
159081,2204,PROMO-0007,
159082,2205,PROMO-0007,
159083,763,PROMO-0007,
159083,764,PROMO-0007,
159084,758,PROMO-0007,
159085,757,PROMO-0007,
159086,768,PROMO-0007,
159087,767,PROMO-0007,
159088,757,PROMO-0007,
159090,2331,PROMO-0007,
159091,702,PROMO-0007,
159092,759,PROMO-0007,
159093,760,PROMO-0007,
159094,2353,PROMO-0007,
159095,780,PROMO-0007,
159096,779,PROMO-0007,
159097,631,PROMO-0007,
159098,792,PROMO-0007,
159099,791,PROMO-0007,
159100,631,PROMO-0007,
159101,910,PROMO-0007,
159102,641,PROMO-0007,
159103,1990,PROMO-0007,
159104,1964,PROMO-0007,
159112,839,PROMO-0007,
159113,1181,PROMO-0007,
159114,992,PROMO-0007,
159115,792,PROMO-0007,
159116,791,PROMO-0007,
159119,992,PROMO-0007,
159121,792,PROMO-0007,
159122,791,PROMO-0007,
159124,1182,PROMO-0007,
159125,644,PROMO-0007,
159126,763,PROMO-0007,
159126,764,PROMO-0007,
159127,2277,PROMO-0007,
159128,725,PROMO-0007,
159129,726,PROMO-0007,
159131,1182,PROMO-0007,
159132,1962,PROMO-0007,
159132,1963,PROMO-0007,
159133,1191,PROMO-0007,
159134,432,PROMO-0007,
159138,761,PROMO-0007,
159138,762,PROMO-0007,
159139,981,PROMO-0007,
159141,635,PROMO-0007,
159142,2053,PROMO-0007,
159143,764,PROMO-0007,
159144,763,PROMO-0007,
159145,2331,PROMO-0007,
159146,1940,PROMO-0007,
159146,1941,PROMO-0007,
159147,2071,PROMO-0007,
159148,1105,PROMO-0007,
159149,1106,PROMO-0007,
159150,2380,PROMO-0007,
159151,2081,PROMO-0007,
159153,791,PROMO-0007,
159153,792,PROMO-0007,
159154,967,PROMO-0007,
159155,2054,PROMO-0007,
159156,647,PROMO-0007,
159159,512,PROMO-0007,
159160,1934,PROMO-0007,
159165,1155,PROMO-0007,
159166,1114,PROMO-0007,
159167,418,PROMO-0007,
159169,759,PROMO-0007,
159170,760,PROMO-0007,
159171,1181,PROMO-0007,
159174,604,PROMO-0007,
159175,1226,PROMO-0007,
159178,1539,PROMO-0007,
159178,1540,PROMO-0007,
159179,1201,PROMO-0007,
159181,1085,PROMO-0007,
159181,1086,PROMO-0007,
159184,2074,PROMO-0007,
159185,2064,PROMO-0007,
159186,862,PROMO-0007,
159187,600,PROMO-0007,
159188,264,PROMO-0007,
159189,993,PROMO-0007,
159190,631,PROMO-0007,
159191,1181,PROMO-0007,
159192,1884,PROMO-0007,
159194,559,PROMO-0007,
159196,992,PROMO-0007,
159197,2045,PROMO-0007,
159198,551,PROMO-0007,
159199,1990,PROMO-0007,
159200,2082,PROMO-0007,
159201,2054,PROMO-0007,
159202,689,PROMO-0007,
159204,491,PROMO-0007,
159205,2081,PROMO-0007,
159207,648,PROMO-0007,
159208,644,PROMO-0007,
159209,670,PROMO-0007,
159210,670,PROMO-0007,
159211,1182,PROMO-0007,
159212,604,PROMO-0007,
159213,976,PROMO-0007,
159214,2082,PROMO-0007,
159215,2094,PROMO-0007,
159216,2070,PROMO-0007,
159217,1114,PROMO-0007,
159218,2054,PROMO-0007,
159219,1085,PROMO-0007,
159219,1086,PROMO-0007,
159220,1884,PROMO-0007,
159221,993,PROMO-0007,
159222,2074,PROMO-0007,
159223,512,PROMO-0007,
159224,1096,PROMO-0007,
159225,1095,PROMO-0007,
159227,559,PROMO-0007,
159228,604,PROMO-0007,
159229,604,PROMO-0007,
159230,141,PROMO-0007,
159231,475,PROMO-0007,
159232,1201,PROMO-0007,
159233,644,PROMO-0007,
159234,1116,PROMO-0007,
159235,992,PROMO-0007,
159236,977,PROMO-0007,
159238,915,PROMO-0007,
159240,976,PROMO-0007,
159241,993,PROMO-0007,
159242,1229,PROMO-0007,
159243,396,PROMO-0007,
159244,2074,PROMO-0007,
159245,1009,PROMO-0007,
159246,2054,PROMO-0007,
159247,488,PROMO-0007,
159249,551,PROMO-0007,
159250,2071,PROMO-0007,
159251,1817,PROMO-0007,
159252,447,PROMO-0007,
159253,623,PROMO-0007,
159257,992,PROMO-0007,
159258,645,PROMO-0007,
159260,559,PROMO-0007,
159261,927,PROMO-0007,
159262,780,PROMO-0007,
159263,779,PROMO-0007,
159266,604,PROMO-0007,
159267,1191,PROMO-0007,
159268,1165,PROMO-0007,
159269,396,PROMO-0007,
159270,510,PROMO-0007,
159271,2045,PROMO-0007,
159272,826,PROMO-0007,
159273,993,PROMO-0007,
159274,977,PROMO-0007,
159275,491,PROMO-0007,
159276,635,PROMO-0007,
159277,1165,PROMO-0007,
159278,609,PROMO-0007,
159281,689,PROMO-0007,
159282,2055,PROMO-0007,
159283,977,PROMO-0007,
159284,2081,PROMO-0007,
159285,2054,PROMO-0007,
159286,475,PROMO-0007,
159288,760,PROMO-0007,
159289,2012,PROMO-0007,
159290,321,PROMO-0007,
159291,763,PROMO-0007,
159291,764,PROMO-0007,
159294,1097,PROMO-0007,
159294,1098,PROMO-0007,
159295,927,PROMO-0007,
159296,2047,PROMO-0007,
159297,1139,PROMO-0007,
159299,977,PROMO-0007,
159301,609,PROMO-0007,
159302,2045,PROMO-0007,
159303,422,PROMO-0007,
159306,400,PROMO-0007,
159307,445,PROMO-0007,
159308,689,PROMO-0007,
159311,2099,PROMO-0007,
159312,631,PROMO-0007,
159313,1230,PROMO-0007,
159315,418,PROMO-0007,
159316,779,PROMO-0007,
159318,793,PROMO-0007,
159321,989,PROMO-0007,
159322,780,PROMO-0007,
159323,779,PROMO-0007,
159324,490,PROMO-0007,
159325,689,PROMO-0007,
159326,1148,PROMO-0007,
159328,676,PROMO-0007,
159330,2045,PROMO-0007,
159331,488,PROMO-0007,
159331,681,PROMO-0007,
159332,445,PROMO-0007,
159333,1539,PROMO-0007,
159333,1540,PROMO-0007,
159334,644,PROMO-0007,
159335,1229,PROMO-0007,
159337,792,PROMO-0007,
159338,291,PROMO-0007,
159338,826,PROMO-0007,
159339,689,PROMO-0007,
159345,432,PROMO-0007,
159346,826,PROMO-0007,
159347,689,PROMO-0007,
159348,967,PROMO-0007,
159351,1483,PROMO-0007,
159351,1484,PROMO-0007,
159353,644,PROMO-0007,
159355,635,PROMO-0007,
159356,992,PROMO-0007,
159357,927,PROMO-0007,
159359,433,PROMO-0007,
159360,604,PROMO-0007,
159361,432,PROMO-0007,
159362,993,PROMO-0007,
159363,758,PROMO-0007,
159364,757,PROMO-0007,
159365,906,PROMO-0007,
159366,967,PROMO-0007,
159367,967,PROMO-0007,
159369,946,PROMO-0007,
159370,447,PROMO-0007,
159371,475,PROMO-0007,
159372,2054,PROMO-0007,
159377,475,PROMO-0007,
159378,648,PROMO-0007,
159379,1518,PROMO-0007,
159380,1517,PROMO-0007,
159384,635,PROMO-0007,
159386,432,PROMO-0007,
159389,631,PROMO-0007,
159390,2180,PROMO-0007,
159391,475,PROMO-0007,
159392,443,PROMO-0007,
159393,915,PROMO-0007,
159394,681,PROMO-0007,
159395,1062,PROMO-0007,
159397,989,PROMO-0007,
159399,443,PROMO-0007,
159400,757,PROMO-0007,
159400,758,PROMO-0007,
159401,2054,PROMO-0007,
159404,1924,PROMO-0007,
159405,906,PROMO-0007,
159406,976,PROMO-0007,
159407,36,PROMO-0007,
159408,1017,PROMO-0007,
159409,422,PROMO-0007,
159410,826,PROMO-0007,
159413,551,PROMO-0007,
159416,826,PROMO-0007,
159417,604,PROMO-0007,
159418,445,PROMO-0007,
159419,2070,PROMO-0007,
159420,1892,PROMO-0007,
159422,676,PROMO-0007,
159424,1053,PROMO-0007,
159425,1097,PROMO-0007,
159426,1098,PROMO-0007,
159427,488,PROMO-0007,
159428,1181,PROMO-0007,
159429,641,PROMO-0007,
159431,791,PROMO-0007,
159431,792,PROMO-0007,
159432,927,PROMO-0007,
159433,1182,PROMO-0007,
159434,499,PROMO-0007,
159435,1181,PROMO-0007,
159436,604,PROMO-0007,
159437,432,PROMO-0007,
159440,631,PROMO-0007,
159441,490,PROMO-0007,
159442,715,PROMO-0007,
159442,716,PROMO-0007,
159443,641,PROMO-0007,
159444,764,PROMO-0007,
159445,763,PROMO-0007,
159446,2045,PROMO-0007,
159447,2055,PROMO-0007,
159448,396,PROMO-0007,
159449,1203,PROMO-0007,
159450,1017,PROMO-0007,
159451,604,PROMO-0007,
159452,575,PROMO-0007,
159453,641,PROMO-0007,
159454,1168,PROMO-0007,
159455,623,PROMO-0007,
159456,966,PROMO-0007,
159458,604,PROMO-0007,
159459,1000,PROMO-0007,
159461,791,PROMO-0007,
159462,757,PROMO-0007,
159462,758,PROMO-0007,
159464,826,PROMO-0007,
159465,992,PROMO-0007,
159466,993,PROMO-0007,
159467,604,PROMO-0007,
159468,977,PROMO-0007,
159470,491,PROMO-0007,
159471,793,PROMO-0007,
159471,794,PROMO-0007,
159473,689,PROMO-0007,
159474,1009,PROMO-0007,
159475,647,PROMO-0007,
159476,2082,PROMO-0007,
159477,475,PROMO-0007,
159478,551,PROMO-0007,
159479,432,PROMO-0007,
159481,989,PROMO-0007,
159482,475,PROMO-0007,
159483,1131,PROMO-0007,
159484,631,PROMO-0007,
159485,622,PROMO-0007,
159486,491,PROMO-0007,
159487,676,PROMO-0007,
159488,475,PROMO-0007,
159491,475,PROMO-0007,
159492,819,PROMO-0007,
159494,596,PROMO-0007,
159495,460,PROMO-0007,
159496,689,PROMO-0007,
159498,641,PROMO-0007,
159499,675,PROMO-0007,
159500,575,PROMO-0007,
159501,447,PROMO-0007,
159504,763,PROMO-0007,
159505,2016,PROMO-0007,
159506,631,PROMO-0007,
159509,396,PROMO-0007,
159511,1230,PROMO-0007,
159512,635,PROMO-0007,
159513,1435,PROMO-0007,
159513,1436,PROMO-0007,
159515,551,PROMO-0007,
159516,631,PROMO-0007,
159518,2153,PROMO-0007,
159519,757,PROMO-0007,
159519,758,PROMO-0007,
159524,2098,PROMO-0007,
159525,895,PROMO-0007,
159526,759,PROMO-0007,
159526,760,PROMO-0007,
159527,1347,PROMO-0007,
159528,1348,PROMO-0007,
159529,791,PROMO-0007,
159529,792,PROMO-0007,
159530,791,PROMO-0007,
159530,792,PROMO-0007,
159531,1203,PROMO-0007,
159533,792,PROMO-0007,
159534,791,PROMO-0007,
159535,792,PROMO-0007,
159536,791,PROMO-0007,
159538,1168,PROMO-0007,
159539,1217,PROMO-0007,
159541,2045,PROMO-0007,
159544,915,PROMO-0007,
159545,910,PROMO-0007,
159546,779,PROMO-0007,
159547,780,PROMO-0007,
159548,791,PROMO-0007,
159549,792,PROMO-0007,
159550,510,PROMO-0007,
159551,1182,PROMO-0007,
159553,1086,PROMO-0007,
159554,791,PROMO-0007,
159554,792,PROMO-0007,
159555,631,PROMO-0007,
159556,780,PROMO-0007,
159557,779,PROMO-0007,
159559,734,PROMO-0007,
159561,604,PROMO-0007,
159562,631,PROMO-0007,
159564,325,PROMO-0007,
159565,1009,PROMO-0007,
159566,1935,PROMO-0007,
159567,1934,PROMO-0007,
159569,906,PROMO-0007,
159570,791,PROMO-0007,
159571,792,PROMO-0007,
159572,1085,PROMO-0007,
159572,1086,PROMO-0007,
159574,758,PROMO-0007,
159575,910,PROMO-0007,
159576,996,PROMO-0007,
159577,715,PROMO-0007,
159577,716,PROMO-0007,
159580,981,PROMO-0007,
159581,1916,PROMO-0007,
159584,797,PROMO-0007,
159584,1226,PROMO-0007,
159585,1086,PROMO-0007,
159587,779,PROMO-0007,
159587,780,PROMO-0007,
159588,641,PROMO-0007,
159589,604,PROMO-0007,
159590,2138,PROMO-0007,
159591,445,PROMO-0007,
159592,791,PROMO-0007,
159592,792,PROMO-0007,
159593,641,PROMO-0007,
159594,791,PROMO-0007,
159596,1962,PROMO-0007,
159596,1963,PROMO-0007,
159597,791,PROMO-0007,
159597,792,PROMO-0007,
159599,791,PROMO-0007,
159600,792,PROMO-0007,
159601,895,PROMO-0007,
159602,819,PROMO-0007,
159603,791,PROMO-0007,
159603,792,PROMO-0007,
159604,761,PROMO-0007,
159604,762,PROMO-0007,
159608,647,PROMO-0007,
159609,839,PROMO-0007,
159610,422,PROMO-0007,
159613,792,PROMO-0007,
159614,791,PROMO-0007,
159615,702,PROMO-0007,
159617,1511,PROMO-0007,
159617,1512,PROMO-0007,
159618,1351,PROMO-0007,
159619,1352,PROMO-0007,
159620,635,PROMO-0007,
159621,396,PROMO-0007,
159623,516,PROMO-0007,
159624,763,PROMO-0007,
159625,764,PROMO-0007,
159626,2045,PROMO-0007,
159627,635,PROMO-0007,
159629,791,PROMO-0007,
159629,792,PROMO-0007,
159630,800,PROMO-0007,
159633,733,PROMO-0007,
159633,734,PROMO-0007,
159634,1182,PROMO-0007,
159635,1165,PROMO-0007,
159636,758,PROMO-0007,
159637,757,PROMO-0007,
159638,1181,PROMO-0007,
159639,1203,PROMO-0007,
159641,432,PROMO-0007,
159642,2058,PROMO-0007,
159643,1229,PROMO-0007,
159644,1093,PROMO-0007,
159645,1094,PROMO-0007,
159646,475,PROMO-0007,
159647,1215,PROMO-0007,
159649,1927,PROMO-0007,
159650,792,PROMO-0007,
159652,954,PROMO-0007,
159653,103,PROMO-0007,
159655,432,PROMO-0007,
159656,1915,PROMO-0007,
159657,1942,PROMO-0007,
159657,1943,PROMO-0007,
159658,1942,PROMO-0007,
159658,1943,PROMO-0007,
159659,445,PROMO-0007,
159660,396,PROMO-0007,
159660,510,PROMO-0007,
159661,551,PROMO-0007,
159662,1053,PROMO-0007,
159663,631,PROMO-0007,
159664,797,PROMO-0007,
159668,609,PROMO-0007,
159671,787,PROMO-0007,
159671,788,PROMO-0007,
159672,475,PROMO-0007,
159674,631,PROMO-0007,
159675,396,PROMO-0007,
159676,761,PROMO-0007,
159677,762,PROMO-0007,
159678,793,PROMO-0007,
159678,794,PROMO-0007,
159679,631,PROMO-0007,
159680,966,PROMO-0007,
159681,954,PROMO-0007,
159682,641,PROMO-0007,
159683,600,PROMO-0007,
159685,759,PROMO-0007,
159685,760,PROMO-0007,
159686,976,PROMO-0007,
159687,604,PROMO-0007,
159688,475,PROMO-0007,
159689,770,PROMO-0007,
159690,769,PROMO-0007,
159691,491,PROMO-0007,
159695,781,PROMO-0007,
159695,782,PROMO-0007,
159698,572,PROMO-0007,
159699,443,PROMO-0007,
159699,794,PROMO-0007,
159701,952,PROMO-0007,
159702,491,PROMO-0007,
159703,491,PROMO-0007,
159704,644,PROMO-0007,
159705,976,PROMO-0007,
159706,976,PROMO-0007,
159707,819,PROMO-0007,
159708,631,PROMO-0007,
159709,989,PROMO-0007,
159710,725,PROMO-0007,
159710,726,PROMO-0007,
159711,725,PROMO-0007,
159711,726,PROMO-0007,
159712,954,PROMO-0007,
159713,977,PROMO-0007,
159714,981,PROMO-0007,
159715,981,PROMO-0007,
159716,957,PROMO-0007,
159717,819,PROMO-0007,
159718,432,PROMO-0007,
159720,687,PROMO-0007,
159721,990,PROMO-0007,
159722,604,PROMO-0007,
159723,757,PROMO-0007,
159723,758,PROMO-0007,
159724,993,PROMO-0007,
159725,623,PROMO-0007,
159727,1870,PROMO-0007,
159728,927,PROMO-0007,
159729,777,PROMO-0007,
159729,778,PROMO-0007,
159734,604,PROMO-0007,
159735,993,PROMO-0007,
159736,689,PROMO-0007,
159737,491,PROMO-0007,
159738,780,PROMO-0007,
159739,779,PROMO-0007,
159740,623,PROMO-0007,
159741,791,PROMO-0007,
159743,533,PROMO-0007,
159744,499,PROMO-0007,
159745,604,PROMO-0007,
159746,565,PROMO-0007,
159748,779,PROMO-0007,
159748,780,PROMO-0007,
159749,491,PROMO-0007,
159750,400,PROMO-0007,
159752,641,PROMO-0007,
159753,572,PROMO-0007,
159755,675,PROMO-0007,
159756,510,PROMO-0007,
159757,910,PROMO-0007,
159759,763,PROMO-0007,
159765,551,PROMO-0007,
159766,644,PROMO-0007,
159767,1836,PROMO-0007,
159768,551,PROMO-0007,
159769,617,PROMO-0007,
159770,675,PROMO-0007,
159771,669,PROMO-0007,
159772,647,PROMO-0007,
159773,604,PROMO-0007,
159774,964,PROMO-0007,
159776,491,PROMO-0007,
159778,631,PROMO-0007,
159779,635,PROMO-0007,
159780,1000,PROMO-0007,
159781,604,PROMO-0007,
159782,432,PROMO-0007,
159783,725,PROMO-0007,
159783,726,PROMO-0007,
159784,1005,PROMO-0007,
159785,977,PROMO-0007,
159786,954,PROMO-0007,
159787,491,PROMO-0007,
159788,927,PROMO-0007,
159789,977,PROMO-0007,
159790,954,PROMO-0007,
159790,977,PROMO-0007,
159791,1017,PROMO-0007,
159792,826,PROMO-0007,
159794,791,PROMO-0007,
159797,967,PROMO-0007,
159798,839,PROMO-0007,
159799,350,PROMO-0007,
159801,635,PROMO-0007,
159802,993,PROMO-0007,
159803,681,PROMO-0007,
159806,927,PROMO-0007,
159807,551,PROMO-0007,
159808,795,PROMO-0007,
159808,796,PROMO-0007,
159809,791,PROMO-0007,
159809,792,PROMO-0007,
159810,4,PROMO-0007,
